hi,slug,peakIndex,peaked,issuesOpenedUpToPeak,demandUpToPeak,commitsUpToPeak,issuesClosedUpToPeak,lastOpen,lastClosed,lastCommit,openedPostLastCommit,downloadsUpTo,archived,starsUpTo,contributorsUpTo,versionsUpTo,age,dead,dateOfPeak,size,downloadsAtPeak,monSinceLastOpIssue,archivedSince,monSinceLastCommOrClosedIssue,monSinceLastComm,monSinceLastClosedIss
0,spryker/oryx-for-zed,-1,FALSE,0,FALSE,55,0,2019-03,2019-10,2015-01,0,145982,0,0,0,24,44,FALSE,,1000,NA,48,0,0,0,48
0,webex/webex-js-sdk/tree/master/packages/node_modules/@webex/http-core,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,134,0,0,17,FALSE,,130523,NA,48,0,48,48,48
0,substack/node-chunky,51,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,155413,0,6,4,0,68,FALSE,2019-05,98,NA,50,0,50,50,50
0,regexps/word-regex,-1,FALSE,3,TRUE,14,3,2018-04,2018-09,2015-01,0,235061,0,18,1,3,61,FALSE,,19,NA,12,0,7,7,7
0,nerik/formatcoords,-1,FALSE,4,TRUE,36,2,2019-04,2018-11,2015-01,1,99518,0,43,11,5,66,FALSE,,70,NA,0,0,5,5,5
0,AndreasMadsen/ttest,-1,FALSE,1,TRUE,11,0,2020-08,2020-08,2015-01,1,122508,0,38,6,4,68,FALSE,,37,NA,47,0,2,2,50
-3,git+https://bitbucket.org/atlassianlabs/jasmine-promise-tools,36,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,129443,0,22,0,8,54,FALSE,2018-02,37,NA,35,0,35,35,35
0,busterjs/bane,-1,FALSE,0,FALSE,7,0,2015-01,2015-01,2015-01,0,215651,0,9,34,2,68,FALSE,,27,NA,35,0,24,24,35
0,moimikey/locale2,-1,FALSE,5,TRUE,119,2,2018-08,2018-08,2015-01,1,23089,0,66,54,18,66,FALSE,,516,NA,0,0,6,6,22
0,react-native-community/cookies,-1,FALSE,0,FALSE,0,0,2020-12,2020-08,2015-01,5,0,0,345,0,0,9,FALSE,,566,NA,35,0,35,35,35
0,Pearson-Higher-Ed/elements-sdk,46,TRUE,25,TRUE,517,12,2020-08,2018-11,2015-01,7,97408,0,13,0,82,37,FALSE,2018-10,50168,NA,0,0,0,0,0
0,codedance/jquery.AreYouSure,-1,FALSE,86,TRUE,2,4,2020-11,2015-03,2015-01,22,18686,0,499,74,1,38,FALSE,,98,NA,0,0,19,19,42
0,jeffijoe/koa-respond,-1,FALSE,2,TRUE,35,1,2017-02,2017-03,2015-01,0,74707,0,103,0,7,54,FALSE,,58,NA,21,0,2,2,20
0,ihor/react-native-scalable-image,-1,FALSE,5,TRUE,47,3,2020-12,2019-08,2015-01,9,46244,0,291,0,16,46,FALSE,,34,NA,2,0,1,1,14
0,sinnerschrader/patternplate-transform-resolve-imports,34,TRUE,0,FALSE,113,0,2015-01,2015-01,2015-01,0,116067,0,1,4,3,57,FALSE,2017-12,49,NA,33,0,7,7,33
0,cypress-io/instrument-cra,-1,FALSE,0,FALSE,0,0,2020-11,2020-10,2015-01,2,0,0,61,0,0,14,FALSE,,1718,NA,33,0,33,33,33
0,ralphtheninja/await-spawn,-1,FALSE,1,TRUE,13,1,2018-05,2018-05,2015-01,1,470,0,33,0,5,40,FALSE,,33,NA,1,0,1,1,1
0,grabantot/incstr,-1,FALSE,0,FALSE,8,0,2018-02,2015-01,2015-01,1,11702,0,74,0,11,43,FALSE,,9,NA,33,0,3,3,33
0,termi/StringAlter,11,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,55273,0,1,37,0,68,FALSE,2015-12,577,NA,10,0,10,10,10
0,legastero/iana-hashes,-1,FALSE,0,FALSE,4,0,2015-01,2015-01,2015-01,0,9235,0,0,9,2,68,FALSE,,14,NA,10,0,7,7,10
0,chalk/chalk-cli,-1,FALSE,1,TRUE,14,0,2020-04,2019-08,2015-01,2,656,0,249,13,5,63,FALSE,,65,NA,3,0,0,0,10
0,ipfs/js-ipns,-1,FALSE,0,FALSE,0,0,2020-04,2020-10,2015-01,0,0,0,45,0,0,30,FALSE,,1508,NA,10,0,10,10,10
0,rofrischmann/fela/,44,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,117233,0,2178,0,61,53,FALSE,2018-08,13090,NA,43,0,43,43,43
0,DevExpress/DevExtreme-Intl,-1,FALSE,13,TRUE,185,8,2018-09,2019-06,2015-01,0,63843,0,11,0,17,49,FALSE,,171,NA,0,0,0,0,0
0,Wandalen/wRegexpObject,-1,FALSE,0,FALSE,181,0,2015-01,2015-01,2015-01,0,43832,0,0,0,61,52,FALSE,,489,NA,43,0,0,0,43
0,robertdimarco/passport-google-token,-1,FALSE,11,TRUE,0,3,2017-10,2015-12,2015-01,7,157370,0,40,8,2,68,FALSE,,153,NA,11,0,32,43,32
0,researchgate/react-intersection-list,-1,FALSE,1,TRUE,71,0,2020-06,2020-05,2015-01,2,2038,0,135,0,10,37,FALSE,,5745,NA,4,0,0,0,37
0,DSKrepps/requireFrom,-1,FALSE,2,TRUE,4,2,2015-03,2015-03,2015-01,1,143284,0,48,9,1,68,FALSE,,10,NA,34,0,18,18,34
0,gilbsgilbs/babel-plugin-i18next-extract,-1,FALSE,0,FALSE,0,0,2020-12,2020-11,2015-01,2,0,0,123,0,0,16,FALSE,,1322,NA,37,0,37,37,37
0,zabute/formsy-semantic-ui-react,44,TRUE,40,TRUE,148,17,2020-09,2020-09,2015-01,1,55407,0,102,0,24,47,FALSE,2018-10,5590,NA,1,0,5,5,5
0,malept/cross-spawn-promise,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,2,0,0,8,FALSE,,338,NA,43,0,43,43,43
0,hugeinc/flexboxgrid-sass,-1,FALSE,0,FALSE,65,0,2015-01,2015-01,2015-01,0,117830,0,405,0,6,65,FALSE,,3976,NA,43,0,14,14,43
0,xotahal/react-native-material-ui,-1,FALSE,242,TRUE,400,73,2020-12,2018-11,2015-01,22,113706,0,3739,125,43,55,FALSE,,2611,NA,0,0,0,0,0
0,sugarshin/jsonp-p,45,TRUE,0,FALSE,18,0,2015-01,2015-01,2015-01,0,145357,0,5,12,4,60,FALSE,2018-11,13,NA,44,0,24,24,44
0,SeanSobey/ChartjsNodeCanvas,-1,FALSE,0,FALSE,32,0,2020-12,2020-07,2015-01,6,4932,0,177,0,7,33,FALSE,,1243,NA,44,0,4,4,44
-3,https://git.startinblox.com/framework/sib-core,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,1,0,0,21,FALSE,,1243,NA,44,0,44,44,44
0,preactjs/enzyme-adapter-preact-pure,-1,FALSE,0,FALSE,0,0,2020-09,2020-08,2015-01,1,0,0,64,0,0,22,FALSE,,1256,NA,44,0,44,44,44
0,eugeneware/phantomjs-bin,17,TRUE,2,TRUE,4,0,2015-08,2015-01,2015-01,2,58492,0,2,3,2,68,FALSE,2016-07,169843,NA,8,0,15,15,16
0,burocratik/outdated-browser,-1,FALSE,94,TRUE,72,80,2020-05,2018-04,2015-01,10,2788,0,3564,165,3,62,FALSE,,396,NA,0,0,0,0,0
0,blakeembrey/async-middleware,-1,FALSE,0,FALSE,6,0,2019-09,2017-10,2015-01,2,726,0,48,0,2,55,FALSE,,25,NA,16,0,0,0,16
0,evanshortiss/express-joi-validation,-1,FALSE,0,FALSE,0,0,2020-08,2019-11,2015-01,4,0,0,87,0,0,44,FALSE,,81,NA,16,0,16,16,16
0,KnisterPeter/patternplate-transform-typescript,34,TRUE,4,TRUE,77,3,2017-05,2017-05,2015-01,1,113452,1,4,0,21,44,FALSE,2017-12,115,NA,6,0,0,0,6
0,feathersjs-ecosystem/feathers-mailer,-1,FALSE,1,TRUE,28,1,2020-05,2020-08,2015-01,0,15733,0,80,10,7,57,FALSE,,263,NA,19,0,1,1,19
0,CliffCloud/Leaflet.EasyButton,-1,FALSE,86,TRUE,106,70,2020-12,2019-07,2015-01,7,52075,0,471,84,13,61,FALSE,,4226,NA,2,0,2,2,2
0,BrandonZacharie/node-redis-server,-1,FALSE,10,TRUE,84,6,2019-10,2018-06,2015-01,3,32524,0,40,8,7,68,FALSE,,228,NA,3,0,9,9,9
0,captbaritone/eslint-plugin-underscore,44,TRUE,22,TRUE,93,1,2020-07,2016-02,2015-01,6,133413,0,6,215,10,58,FALSE,2018-10,695,NA,8,0,18,18,30
0,zebzhao/Angular-QueryBuilder,-1,FALSE,66,TRUE,112,48,2020-12,2020-02,2015-01,11,22228,0,276,0,16,38,FALSE,,8733,NA,0,0,0,0,1
0,rrag/react-stockcharts,-1,FALSE,508,TRUE,965,359,2020-12,2020-02,2015-01,9,140615,0,3492,397,126,63,FALSE,,9356,NA,0,0,1,1,1
0,okunishinishi/node-arrayreduce,-1,FALSE,0,FALSE,14,0,2015-01,2015-01,2015-01,0,109661,0,2,5,9,62,FALSE,,21,NA,43,0,29,29,43
0,paypal/nemo-drivex,5,TRUE,3,TRUE,39,1,2015-11,2015-12,2015-01,0,55543,0,3,45,6,68,FALSE,2015-05,52,NA,0,0,0,1,0
0,TryGhost/Ghost-CLI,-1,FALSE,0,FALSE,0,0,2020-12,2020-12,2015-01,1,48,0,382,0,0,67,FALSE,,5207,NA,4,0,4,4,4
0,BioPhoton/angular-star-rating,-1,FALSE,0,FALSE,0,0,2020-06,2018-09,2015-01,12,0,0,174,0,0,50,FALSE,,9743,NA,4,0,4,4,4
0,react-native-mapbox-gl/maps,-1,FALSE,0,FALSE,0,0,2020-12,2020-12,2015-01,1,0,0,1360,56,0,17,FALSE,,29727,NA,4,0,4,4,4
0,mixmaxhq/redfour,45,TRUE,6,TRUE,57,1,2018-06,2016-09,2015-01,4,50049,0,25,0,7,51,FALSE,2018-11,131,NA,4,0,2,2,25
0,CodingZeal/redux-persist-sensitive-storage,-1,FALSE,14,TRUE,20,8,2020-08,2019-10,2015-01,4,62719,0,232,0,2,42,FALSE,,69,NA,0,0,3,9,3
0,alykoshin/express-end,-1,FALSE,0,FALSE,21,0,2015-01,2015-01,2015-01,0,104929,0,0,21,8,57,FALSE,,70,NA,44,0,30,30,44
0,opentok/opentok-network-test-js,-1,FALSE,7,TRUE,370,3,2020-11,2020-01,2015-01,9,30364,0,54,0,20,34,FALSE,,1565,NA,0,0,0,0,0
0,iolo/mongoose-q,9,TRUE,5,TRUE,12,4,2015-06,2015-08,2015-01,0,76351,0,124,36,5,68,FALSE,2015-09,49,NA,2,0,0,0,0
0,dearrrfish/preprocess-loader,-1,FALSE,2,TRUE,2,0,2019-05,2018-10,2015-01,1,232,0,24,5,1,65,FALSE,,39,NA,0,0,3,3,8
0,infeng/react-viewer,-1,FALSE,0,FALSE,0,0,2020-12,2020-06,2015-01,7,0,0,631,0,0,50,FALSE,,3861,NA,8,0,8,8,8
0,kybishop/ember-attacher,-1,FALSE,0,FALSE,0,0,2020-12,2020-10,2015-01,1,0,0,74,0,0,44,FALSE,,6837,NA,8,0,8,8,8
0,kpytang/eslint-plugin-bardjs,21,TRUE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,211771,0,0,0,2,50,FALSE,2016-11,4,NA,20,0,0,0,20
0,ldn0x7dc/react-native-gesture-responder,-1,FALSE,1,TRUE,35,0,2018-04,2015-01,2015-01,8,2864,0,84,0,12,52,FALSE,,5498,NA,0,0,1,1,20
0,warapitiya/gulp-yarn,-1,FALSE,1,TRUE,10,1,2019-02,2018-05,2015-01,3,728,0,21,0,4,50,FALSE,,996,NA,20,0,0,0,20
0,nathanstitt/react-braintree-fields,-1,FALSE,0,FALSE,0,0,2020-08,2020-04,2015-01,2,0,0,30,0,0,44,FALSE,,6638,NA,20,0,20,20,20
0,jwerle/to-csv,16,TRUE,0,FALSE,7,1,2015-01,2016-01,2015-01,0,72766,0,13,15,2,68,FALSE,2016-06,12,NA,15,0,1,1,3
0,paixaop/node-sodium,-1,FALSE,18,TRUE,247,16,2020-08,2019-04,2015-01,6,7153,0,356,229,10,68,FALSE,,9018,NA,1,0,0,0,6
0,mila-labs/jshint-checkstyle-file-reporter,-1,FALSE,1,TRUE,0,0,2015-05,2015-01,2015-01,1,21538,0,2,3,0,68,FALSE,,116,NA,10,0,15,15,15
0,hex7c0/logger-request,-1,FALSE,0,FALSE,80,0,2015-01,2015-01,2015-01,0,23795,0,1,284,11,68,FALSE,,334,NA,15,0,1,1,15
0,wix/nockable,32,TRUE,0,FALSE,14,0,2015-01,2015-01,2015-01,0,80235,0,1,0,168,44,FALSE,2017-10,16,NA,31,0,5,5,31
0,ganderzz/react-scroll-to,-1,FALSE,0,FALSE,0,0,2020-09,2020-09,2015-01,1,42,0,362,0,2,46,FALSE,,3808,NA,31,0,31,31,31
0,dnozay/innersvg-polyfill,-1,FALSE,0,FALSE,2,0,2018-07,2020-01,2015-01,0,35600,0,47,6,0,68,FALSE,,38,NA,31,0,29,29,31
0,ng2-ui/ng2-auto-complete,-1,FALSE,218,TRUE,0,122,2020-09,2020-05,2015-01,1,101461,0,279,0,56,52,FALSE,,13725,NA,0,0,0,31,0
0,ibm-messaging/message-hub-rest,23,TRUE,1,TRUE,21,0,2018-04,2018-04,2015-01,1,85226,0,17,19,5,59,FALSE,2016-11,65,NA,1,0,4,4,22
0,angular-schule/angular-cli-ghpages,-1,FALSE,2,TRUE,14,0,2020-12,2020-12,2015-01,1,6638,0,830,18,8,55,FALSE,,5212,NA,0,0,0,0,22
0,shellscape/mocha-chrome,-1,FALSE,0,FALSE,0,0,2019-09,2019-09,2015-01,1,0,0,69,0,0,41,FALSE,,281,NA,22,0,22,22,22
0,thomseddon/node-oauth2-server,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,58448,0,48,114,6,68,FALSE,,628,NA,22,0,22,22,22
0,AndrewBanks10/react-causality-redux-router,39,TRUE,0,FALSE,8,0,2015-01,2015-01,2015-01,0,38144,0,0,0,6,38,FALSE,2018-05,54,NA,38,0,2,2,38
0,iLib-js/iLib,-1,FALSE,3,TRUE,1330,1,2019-04,2017-06,2015-01,3,7690,0,28,29,14,68,FALSE,,101301,NA,5,0,0,0,10
0,trendmicro-frontend/react-sidenav,-1,FALSE,1,TRUE,36,0,2020-11,2020-01,2015-01,9,349,0,326,0,6,34,FALSE,,1128,NA,2,0,1,1,38
0,skortchmark9/reselect-tools,-1,FALSE,7,TRUE,43,1,2020-07,2019-08,2015-01,7,8666,0,400,0,6,37,FALSE,,1390,NA,0,0,2,2,2
0,warncke/immutable-core-controller,33,TRUE,0,FALSE,253,0,2015-01,2015-01,2015-01,0,124111,0,0,0,242,46,FALSE,2017-11,166,NA,32,0,0,0,32
0,ioBroker/ioBroker.simple-api,-1,FALSE,3,TRUE,136,2,2020-12,2020-11,2015-01,2,56281,0,32,40,13,68,FALSE,,685,NA,1,0,0,0,1
0,neoclide/coc-tsserver,-1,FALSE,0,FALSE,0,0,2020-12,2020-12,2015-01,1,0,0,890,0,0,27,FALSE,,806,NA,32,0,32,32,32
0,micnic/uv,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,1877,0,81,0,0,68,FALSE,,34,NA,32,0,32,32,32
0,shd101wyy/mume,33,TRUE,2,TRUE,224,0,2020-12,2020-12,2015-01,1,22324,0,393,0,22,39,FALSE,2017-09,106540,NA,0,0,0,0,32
0,gitim/react-native-sortable-list,-1,FALSE,53,TRUE,92,27,2020-11,2019-04,2015-01,14,14145,0,738,0,19,50,FALSE,,10609,NA,0,0,0,0,0
0,Popmotion/popmotion/tree/master/packages/animated-pose,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,18937,582,0,32,FALSE,,49155,NA,32,0,32,32,32
0,assemble/grunt-assemble,-1,FALSE,39,TRUE,59,20,2020-12,2019-12,2015-01,1,150101,0,56,676,10,68,FALSE,,6728,NA,5,0,4,7,4
0,ax5ui/ax5ui-grid,28,TRUE,77,TRUE,666,5,2020-09,2018-05,2015-01,20,111706,0,104,3,255,55,FALSE,2017-06,5762,NA,0,0,0,0,1
0,DiegoZoracKy/image-data-uri,-1,FALSE,0,FALSE,1,0,2020-09,2019-07,2015-01,2,2097,0,56,0,0,55,FALSE,,65,NA,27,0,9,9,27
0,lusaxweb/vuesax,-1,FALSE,0,FALSE,0,0,2020-12,2020-09,2015-01,4,0,0,5466,0,0,33,FALSE,,144690,NA,27,0,27,27,27
0,infinitered/babel-plugin-ignite-ignore-reactotron,-1,FALSE,0,FALSE,13,0,2015-01,2015-01,2015-01,0,806,0,21,0,4,42,TRUE,,141,NA,27,0,27,27,27
0,edg2s/rangefix,59,TRUE,6,TRUE,47,2,2020-11,2019-06,2015-01,1,173094,0,35,28,5,47,FALSE,2020-01,230,NA,8,0,2,2,6
0,enb-bem/enb-bem-i18n,20,TRUE,35,TRUE,188,10,2016-02,2015-08,2015-01,3,126171,0,8,103,15,68,FALSE,2016-10,267,NA,6,0,5,5,11
0,mehwww/vue-sticky-directive,-1,FALSE,0,FALSE,0,0,2020-11,2019-10,2015-01,8,0,0,167,0,0,40,FALSE,,23,NA,19,0,19,19,19
0,ohh2ahh/AppAvailability,-1,FALSE,16,TRUE,17,12,2020-12,2019-10,2015-01,4,13608,0,220,59,3,66,FALSE,,55,NA,0,0,3,3,4
0,ironSource/node-regedit,-1,FALSE,18,TRUE,63,6,2020-12,2019-10,2015-01,9,8984,0,219,61,22,68,FALSE,,291,NA,0,0,3,7,3
0,buefy/vue-cli-plugin-buefy,43,TRUE,5,TRUE,30,3,2018-07,2018-10,2015-01,0,41655,0,32,0,8,33,FALSE,2018-09,97,NA,1,0,1,1,1
0,LeDDGroup/typescript-transform-paths,-1,FALSE,0,FALSE,0,0,2020-12,2020-12,2015-01,1,0,0,326,0,0,22,FALSE,,843,NA,42,0,42,42,42
0,allenhwkim/js-template,-1,FALSE,0,FALSE,10,0,2015-01,2015-01,2015-01,0,224930,0,1,8,5,62,FALSE,,148,NA,42,0,34,34,42
0,atlassian/browser-interaction-time,-1,FALSE,0,FALSE,0,0,2020-10,2020-01,2015-01,2,0,0,197,0,0,23,FALSE,,5302,NA,42,0,42,42,42
0,git@github.com:olalonde/csv2array,43,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,105838,0,3,8,0,68,FALSE,2018-09,151,NA,42,0,42,42,42
0,nickdeis/eslint-plugin-no-secrets,-1,FALSE,0,FALSE,0,0,2020-06,2020-03,2015-01,2,0,0,90,0,0,21,FALSE,,345,NA,42,0,42,42,42
0,jurassix/react-validation-mixin,-1,FALSE,48,TRUE,170,31,2017-10,2016-11,2015-01,5,269960,0,288,153,52,68,FALSE,,1927,NA,10,0,21,23,21
0,TeamWertarbyte/material-ui-search-bar,-1,FALSE,47,TRUE,92,36,2020-11,2019-12,2015-01,4,83318,0,249,0,23,43,FALSE,,1791,NA,0,0,0,0,0
0,sindresorhus/grunt-minify-html,19,TRUE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,57060,0,21,0,0,68,FALSE,2016-09,12,NA,18,0,16,16,18
0,webex/webex-js-sdk/tree/master/packages/node_modules/@webex/common-timers,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,134,0,0,17,FALSE,,130523,NA,18,0,18,18,18
0,p-meier/hapi-api-version,-1,FALSE,5,TRUE,35,2,2019-03,2019-03,2015-01,1,6249,0,74,7,0,58,FALSE,,59,NA,2,0,2,3,2
-3,steida/gulp-closure-compiler,-1,FALSE,0,FALSE,53,0,2015-01,2015-01,2015-01,0,84737,0,13,0,12,68,FALSE,,59,NA,18,0,7,7,18
0,hikaliv/hidom,19,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,199418,0,2,0,34,53,FALSE,2016-09,16,NA,18,0,18,18,18
0,879479119/react-native-shadow,-1,FALSE,0,FALSE,0,0,2020-09,2017-12,2015-01,16,0,0,595,0,0,49,FALSE,,18,NA,18,0,18,18,18
0,tobiasMeinhardt/react-native-event-listeners,-1,FALSE,0,FALSE,0,0,2020-05,2020-01,2015-01,2,0,0,181,0,0,44,FALSE,,784,NA,18,0,18,18,18
0,xpl/get-source,-1,FALSE,0,FALSE,17,0,2020-07,2015-01,2015-01,1,364,0,23,0,7,52,FALSE,,739,NA,18,0,0,0,18
0,weexteam/weex-toolkit,39,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,124436,0,0,31,112,55,FALSE,2018-05,22767,NA,38,0,38,38,38
0,mvtm-dn/cucumber-junit-formatter,-1,FALSE,0,FALSE,0,0,2020-08,2020-09,2015-01,0,0,0,4,0,0,22,FALSE,,54,NA,38,0,38,38,38
0,webcat12345/ngx-intl-tel-input,-1,FALSE,44,TRUE,0,9,2020-12,2020-12,2015-01,1,11000,0,180,0,11,41,FALSE,,25856,NA,1,0,5,38,5
0,gferrin/ip-validator,-1,FALSE,0,FALSE,4,0,2015-01,2015-01,2015-01,0,25335,0,2,3,1,66,FALSE,,128,NA,41,0,37,37,41
0,paulpflug/vue-mixins,-1,FALSE,3,TRUE,64,2,2016-11,2016-11,2015-01,1,88004,0,215,37,27,63,FALSE,,85,NA,20,0,20,20,20
0,dfrencham/ms-signalr-client,-1,FALSE,13,TRUE,21,7,2018-08,2019-07,2015-01,0,222877,0,21,11,9,66,FALSE,,91,NA,11,0,7,11,7
0,driftyco/ionic-cloud-angular,35,TRUE,53,TRUE,109,29,2017-08,2017-05,2015-01,3,115644,1,30,0,29,48,FALSE,2017-11,62,NA,2,5,5,5,5
0,decaffeinate/bulk-decaffeinate,-1,FALSE,18,TRUE,120,9,2020-03,2018-03,2015-01,3,27263,0,70,0,82,52,FALSE,,233,NA,0,0,0,0,0
0,shutterstock/rickshaw,-1,FALSE,63,TRUE,121,12,2020-01,2020-04,2015-01,0,111669,0,6513,302,6,68,FALSE,,2244,NA,0,0,0,0,0
0,sapegin/smpltmpl,-1,FALSE,0,FALSE,8,0,2015-01,2015-01,2015-01,0,1696,0,5,0,3,37,FALSE,,144,NA,34,0,1,1,34
0,kmoskwiak/videojs-resolution-switcher,45,TRUE,94,TRUE,150,24,2020-02,2017-01,2015-01,26,108924,0,390,115,12,61,FALSE,2018-09,3471,NA,1,0,19,25,19
0,khan/react-multi-select,-1,FALSE,22,TRUE,37,10,2020-07,2018-10,2015-01,15,32459,0,171,0,12,43,FALSE,,2902,NA,0,0,1,1,2
0,boblauer/cachegoose,-1,FALSE,68,TRUE,84,44,2020-08,2020-02,2015-01,2,130922,0,209,69,22,68,FALSE,,169,NA,0,0,1,1,5
0,dylang/random-puppy,-1,FALSE,4,TRUE,0,0,2018-09,2015-01,2015-01,4,19620,0,14,6,0,55,FALSE,,6,NA,1,0,44,44,44
0,poooi/plugin-item-improvement,36,TRUE,8,TRUE,223,3,2017-12,2017-04,2015-01,4,161109,0,0,68,38,60,FALSE,2018-02,509,NA,1,0,0,0,9
0,Justineo/vue-clamp,-1,FALSE,0,FALSE,0,0,2020-12,2020-11,2015-01,2,0,0,583,0,0,24,FALSE,,2059,NA,35,0,35,35,35
0,3rd-Eden/nock-knock,-1,FALSE,0,FALSE,3,0,2015-01,2015-01,2015-01,0,171,0,1,0,2,48,FALSE,,19,NA,35,0,0,0,35
0,metalsmith/metalsmith-in-place,-1,FALSE,63,TRUE,114,25,2019-09,2019-09,2015-01,1,130576,0,56,77,19,68,FALSE,,1497,NA,0,0,0,0,0
0,TeamFleet/KCKit,42,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,119653,0,4,0,250,53,FALSE,2018-08,4789,NA,41,0,41,41,41
0,microsoft/vscode-telemetry-extractor,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,3,0,0,17,FALSE,,901,NA,41,0,41,41,41
0,jodonnell/jest-simple-dot-reporter,-1,FALSE,0,FALSE,5,0,2019-04,2020-01,2015-01,0,8980,0,7,0,3,37,FALSE,,9,NA,41,0,8,8,41
0,amitdahan/ngx-filesize,-1,FALSE,3,TRUE,25,0,2020-08,2020-08,2015-01,1,4781,0,24,0,4,36,FALSE,,3336,NA,2,0,4,4,41
0,okv/east,9,TRUE,1,TRUE,18,1,2020-05,2020-05,2015-01,1,49020,0,71,131,4,68,FALSE,2015-09,928,NA,4,0,2,2,4
0,sigma-geosistemas/Leaflet.awesome-markers,-1,FALSE,0,FALSE,0,0,2020-11,2018-12,2015-01,4,0,0,36,62,0,47,FALSE,,1248,NA,8,0,8,8,8
0,Microsoft/Bing-Maps-V8-TypeScript-Definitions,-1,FALSE,0,FALSE,0,0,2020-05,2019-09,2015-01,2,0,0,36,0,0,51,FALSE,,785,NA,8,0,8,8,8
0,sebhildebrandt/osx-temperature-sensor,-1,FALSE,0,FALSE,0,0,2020-08,2020-08,2015-01,1,0,0,16,0,0,42,FALSE,,28,NA,8,0,8,8,8
0,instructure-react/react-crop,41,TRUE,11,TRUE,84,3,2019-01,2018-05,2015-01,2,151903,0,64,2,28,64,FALSE,2018-07,4330,NA,1,0,1,18,1
0,cpunion/react-actioncable-provider,-1,FALSE,7,TRUE,45,2,2020-08,2019-01,2015-01,8,37111,0,150,0,18,51,FALSE,,535,NA,2,0,5,5,9
0,Popmotion/popmotion/tree/master/packages/react-native-pose,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,5298,0,18937,582,10,32,FALSE,,49155,NA,40,0,40,40,40
0,RetireJS/grunt-retire,-1,FALSE,7,TRUE,45,10,2017-02,2017-02,2015-01,1,179033,0,88,62,13,68,FALSE,,211,NA,16,0,16,16,16
0,mroth/emoji-data-js,35,TRUE,3,TRUE,7,0,2018-03,2015-01,2015-01,4,137683,0,62,73,0,67,FALSE,2018-01,383,NA,15,0,26,26,34
0,libp2p/js-libp2p-bootstrap,-1,FALSE,11,TRUE,0,7,2020-11,2020-11,2015-01,1,0,0,24,15,0,29,FALSE,,1465,NA,8,0,3,34,3
0,martijnvandervlag/newman-reporter-junitfull,-1,FALSE,0,FALSE,0,0,2020-01,2015-01,2015-01,1,0,0,11,0,0,26,FALSE,,24,NA,34,0,34,34,34
0,seegno/url-escape-tag,-1,FALSE,0,FALSE,2,0,2015-01,2015-01,2015-01,0,16481,0,14,2,1,57,FALSE,,3,NA,34,0,21,21,34
0,imrefazekas/connect-rest,4,TRUE,3,TRUE,26,4,2019-07,2018-10,2015-01,3,19784,0,99,126,13,68,FALSE,2015-04,643,NA,1,0,1,1,1
0,assignar/mysqldump,-1,FALSE,0,FALSE,0,0,2020-12,2020-08,2015-01,5,0,0,158,14,0,61,FALSE,,750,NA,3,0,3,3,3
0,mafintosh/bulk-write-stream,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,19,9,0,65,FALSE,,10,NA,3,0,3,3,3
0,changesets/changesets/tree/main/packages/write,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,3731,0,0,7,FALSE,,3671,NA,3,0,3,3,3
0,p0o/react-is-scrolling,55,TRUE,3,TRUE,27,0,2018-01,2015-01,2015-01,3,173859,0,17,0,2,46,FALSE,2019-09,711,NA,19,0,7,7,54
0,sealninja/json-console-logger,-1,FALSE,0,FALSE,31,0,2015-01,2015-01,2015-01,0,225263,0,1,0,11,38,FALSE,,1506,NA,54,0,0,0,54
0,zurb/foundation-apps,-1,FALSE,324,TRUE,496,165,2018-08,2016-11,2015-01,3,313591,0,1606,988,3,68,FALSE,,5379,NA,12,0,31,31,33
0,mfogel/polygon-clipping,-1,FALSE,72,TRUE,399,30,2020-10,2020-12,2015-01,0,55741,0,348,0,20,34,FALSE,,11974,NA,0,0,0,0,0
